Date,Name,Year,Letterboxd URI,Rating,movie_id,genres,overview,director,cast,keywords,poster_path,backdrop_path
2025-04-21,The Angry Birds Movie,2016.0,https://boxd.it/4PBu,3.5,153518.0,"Animation, Adventure, Comedy, Family","An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to.",,,,/iOH0fEFtV9z9rZp9zmBFGGeWicv.jpg,/o4mhrLxv6I70kvYA42qANGUF7ya.jpg
2025-04-21,Central Intelligence,2016.0,https://boxd.it/9DFE,3.5,302699.0,"Action, Comedy","Calvin Joyner, a mild-mannered accountant whose high school glory days are long behind him, reconnects with an awkward pal from high school through Facebook. After meeting up, Calvin’s mundane life takes an unexpectedly thrilling turn when he's thrust into the world of international espionage.",,,,/hXQVMbRNpf7c93e8clMY4W5DRm6.jpg,/12gfRwL8RuZUQ4kiGzq9kRYBK5J.jpg
2025-04-21,Spy,2015.0,https://boxd.it/71Ks,4.0,238713.0,"Action, Comedy, Crime","A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",,,,/vPBmfMHxQvRRNGYD5S5ko2KnX56.jpg,/eHEGPHKHTVhWdXzBQcrTATz9M0I.jpg
2025-04-21,Home,2015.0,https://boxd.it/6JxA,3.5,228161.0,"Fantasy, Comedy, Animation, Science Fiction, Family","When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip, manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh. The two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime.",,,,/usFenYnk6mr8C62dB1MoAfSWMGR.jpg,/gnkBzJVH2zicIopP2fHf4kRElne.jpg
2025-04-21,The Boy Next Door,2015.0,https://boxd.it/75Wi,3.0,241251.0,Thriller,"A recently cheated on married woman falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.",,,,/gicmSeLG6Uh7BF1r1mxZHUQ8r26.jpg,/96iXwJibeNW9RGEa58zYa0SQV6m.jpg
2025-04-21,Big Hero 6,2014.0,https://boxd.it/5rje,4.5,177572.0,"Adventure, Family, Animation, Action, Comedy","A special bond develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",,,,/2mxS4wUimwlLmI1xp6QW6NSU361.jpg,/4s2d3xdyqotiVNHTlTlJjrr3q0H.jpg
2025-04-21,Lucy,2014.0,https://boxd.it/75hu,4.5,240832.0,"Action, Science Fiction","A woman, accidentally caught in a dark deal, turns the tables on her captors and transforms into a merciless warrior evolved beyond human logic.",,,,/kRbpUTRNm6QbLQFPFWUcNC4czEm.jpg,/1hzH1Wu2xhXBNOWzw3RMwNTJX5q.jpg
2025-04-21,Captain America: The Winter Soldier,2014.0,https://boxd.it/3r58,4.0,100402.0,"Action, Adventure, Science Fiction","After the cataclysmic events in New York with The Avengers, Steve Rogers, aka Captain America is living quietly in Washington, D.C. and trying to adjust to the modern world. But when a S.H.I.E.L.D. colleague comes under attack, Steve becomes embroiled in a web of intrigue that threatens to put the world at risk. Joining forces with the Black Widow, Captain America struggles to expose the ever-widening conspiracy while fighting off professional assassins sent to silence him at every turn. When the full scope of the villainous plot is revealed, Captain America and the Black Widow enlist the help of a new ally, the Falcon. However, they soon find themselves up against an unexpected and formidable enemy—the Winter Soldier.",,,,/tVFRpFw3xTedgPGqxW0AOI8Qhh0.jpg,/1RWLMyC9KcFfcaoViMiJGSSZzzr.jpg
2025-04-21,22 Jump Street,2014.0,https://boxd.it/5Fvy,3.5,187017.0,"Crime, Comedy, Action","After making their way through high school (twice), big changes are in store for officers Schmidt and Jenko when they go deep undercover at a local college. But when Jenko meets a kindred spirit on the football team, and Schmidt infiltrates the bohemian art major scene, they begin to question their partnership. Now they don't have to just crack the case - they have to figure out if they can have a mature relationship. If these two overgrown adolescents can grow from freshmen into real men, college might be the best thing that ever happened to them.",,,,/850chzYHYbT3IISl6Q7dbBuFP2B.jpg,/kdyYOwpKvvD2fSbwfnMM2YPAzfq.jpg
2025-04-21,300: Rise of an Empire,2014.0,https://boxd.it/xaC,2.0,53182.0,"Action, Drama, War","Greek general Themistocles attempts to unite all of Greece by leading the charge that will change the course of the war. Themistocles faces the massive invading Persian forces led by mortal-turned-god, Xerxes and Artemesia, the vengeful commander of the Persian navy.",,,,/wYDdWN1McB1Sio4z1dPSkb40Z78.jpg,/chjkfyo57JexWo1YeIZRMk8wA4m.jpg
2025-04-21,The Wolf of Wall Street,2013.0,https://boxd.it/3C1m,5.0,106646.0,"Crime, Drama, Comedy","A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",,,,/kW9LmvYHAaS9iA0tHmZVq8hQYoq.jpg,/7Nwnmyzrtd0FkcRyPqmdzTPppQa.jpg
2025-04-21,Now You See Me,2013.0,https://boxd.it/2Bsu,4.0,75656.0,"Thriller, Crime",An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,,,,/tWsNYbrqy1p1w6K9zRk0mSchztT.jpg,/xEY0MV2jSQBz9iOJfCFvLTiPGMA.jpg
2025-04-21,Don Jon,2013.0,https://boxd.it/4sdk,3.5,138697.0,"Romance, Comedy, Drama","A New Jersey guy dedicated to his family, friends, and church, develops unrealistic expectations from watching porn and works to find happiness and intimacy with his potential true love.",,,,/uh8bwvgGXeUKzdL4oSul9zxyTcd.jpg,/4QBI1pdjr2hH1fgC8NqwZZnWNso.jpg
2025-04-21,Under the Skin,2013.0,https://boxd.it/3mDa,3.5,97370.0,"Thriller, Science Fiction, Drama",A seductive stranger prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell.,,,,/55wmcXJIDYITr7JDijJTdvwSaAv.jpg,/eS5OdKN3kRZXQbWRSSCJ4Gh0z26.jpg
2025-04-21,Mama,2013.0,https://boxd.it/4i9s,3.0,132232.0,Horror,"Guillermo del Toro presents Mama, a supernatural thriller that tells the haunting tale of two little girls who disappeared into the woods the day that their parents were killed. When they are rescued years later and begin a new life, they find that someone or something still wants to come tuck them in at night.",,,,/eo8BhR8Q5STmWE9sMLsEPagxmy6.jpg,/cu3uaBqPORcfpKQWaIjA1GJbvEg.jpg
2025-04-21,21 Jump Street,2012.0,https://boxd.it/J0,4.0,64688.0,"Action, Comedy, Crime","When cops Schmidt and Jenko join the secret Jump Street unit, they use their youthful appearances to go undercover as high school students. They trade in their guns and badges for backpacks, and set out to shut down a dangerous drug ring. But, as time goes on, Schmidt and Jenko discover that high school is nothing like it was just a few years earlier -- and, what's more, they must again confront the teenage terror and anxiety they thought they had left behind.",,,,/8v3Sqv9UcIUC4ebmpKWROqPBINZ.jpg,/rXrpYOveFl76ivMmyb2612T7Q8w.jpg
2025-04-21,Grave Encounters 2,2012.0,https://boxd.it/4lpS,3.0,134366.0,Horror,"Tortured by the ghosts of the demonized insane asylum that killed the crew of GRAVE ENCOUNTERS, film students fight to escape death as their own paranormal investigation goes terribly wrong in this horrifying sequel.",,,,/uFnPfU54VlOc4Dxi0TYeSZaMxEI.jpg,/fNLVYtHuN3QsmG1B0F2xbFACwj7.jpg
2025-04-21,Cars 2,2011.0,https://boxd.it/H4Y,4.5,49013.0,"Animation, Family, Adventure, Comedy",Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,,,,/okIz1HyxeVOMzYwwHUjH2pHi74I.jpg,/robYRZk9LxJTwD7GlZCginji5k.jpg
2025-04-21,Kung Fu Panda 2,2011.0,https://boxd.it/G36,4.0,49444.0,"Animation, Family, Comedy","Po is finally living the dream as the Dragon Warrior—until a dark secret from his past comes roaring back. When the ruthless peacock lord Shen unleashes a terrifying new weapon to wipe out kung fu itself, Po and the Furious Five race across China to put an end to his plans. But if Po is to have any hope of stopping him, he must first unravel the mystery of where he came from and come to terms with his trauma.",,,,/mtqqD00vB4PGRt20gWtGqFhrkd0.jpg,/reHkSQwiYKK4SabnGDY1FWKie82.jpg
2025-04-21,Grave Encounters,2011.0,https://boxd.it/D1G,4.0,50698.0,"Thriller, Horror",A crew from a paranormal reality television show lock themselves in a haunted psychiatric hospital. They search for evidence of paranormal activity as they shoot what ends up becoming their final episode.,,,,/8vnsB3Rg9Gb91UOaecXRb7dYB37.jpg,/mZdvVaC59aYRKKcl96hiia2nQp2.jpg
2025-04-21,Sherlock Holmes: A Game of Shadows,2011.0,https://boxd.it/k3S,3.5,58574.0,"Adventure, Action, Crime, Mystery","There is a new criminal mastermind at large (Professor Moriarty) and not only is he Holmes’ intellectual equal, but his capacity for evil and lack of conscience may give him an advantage over the  detective.",,,,/2HsHurlnTOyU6yUS14gY6BQCyRs.jpg,/lWNASscWXn32Asr9vkB1wq6cKvD.jpg
2025-04-21,Johnny English Reborn,2011.0,https://boxd.it/kQq,3.5,58233.0,"Crime, Action, Comedy","The most prominent heads of state in the world begin gathering for a conference that could have a major impact on global politics. When MI-7 receives word that the Chinese premier has become the target of some high-powered killers, it falls on Johnny English to save the day. Armed with the latest high-tech weaponry and gadgets that would make even James Bond jealous, the once-disgraced agent uncovers evidence of a massive conspiracy involving some of the world's most powerful organisations, and vows to redeem his tarnished reputation by stopping the killers before they can strike.",,,,/zDbrU0eSnRGh5gHc1iqTACTNNyT.jpg,/croOmkPszzl9p8ASq4NTYunFJ5E.jpg
2025-04-21,Captain America: The First Avenger,2011.0,https://boxd.it/28b0,3.5,1771.0,"Action, Adventure, Science Fiction","During World War II, Steve Rogers is a sickly man from Brooklyn who's transformed into super-soldier Captain America to aid in the war effort. Rogers must stop the Red Skull – Adolf Hitler's ruthless head of weaponry, and the leader of an organization that intends to use a mysterious device of untold powers for world domination.",,,,/vSNxAJTlD0r02V9sPYpOjqDZXUK.jpg,/yFuKvT4Vm3sKHdFY4eG6I4ldAnn.jpg
2025-04-21,Due Date,2010.0,https://boxd.it/YFs,4.0,41733.0,"Comedy, Drama","Peter Highman must scramble across the US in five days to be present for the birth of his first child. He gets off to a bad start when his wallet and luggage are stolen, and put on the 'no-fly' list. Peter embarks on a terrifying journey when he accepts a ride from an actor.",,,,/sBxWS09pOOyXZ0dcnqfqqCAQGan.jpg,/naV4PO7ftzNThYKGX44F8vRY2z3.jpg
2025-04-21,Love & Other Drugs,2010.0,https://boxd.it/UIi,4.0,43347.0,"Drama, Comedy, Romance","Maggie is an alluring free spirit who won't let anyone – or anything – tie her down. But she meets her match in Jamie, whose relentless and nearly infallible charm serves him well with the ladies and the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love.",,,,/wZLM2uKJRYNchLmiCIjosX0rXy8.jpg,/fGBJEfGjHmhg7nLAT0Jkcv9qV5e.jpg
2025-04-21,Up,2009.0,https://boxd.it/1OEc,4.5,14160.0,"Animation, Comedy, Family, Adventure","Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",,,,/mFvoEwSfLqbcWwFsDjQebn9bzFe.jpg,/hGGC9gKo7CFE3fW07RA587e5kol.jpg
2025-04-21,Sherlock Holmes,2009.0,https://boxd.it/1W2A,4.0,10528.0,"Action, Adventure, Crime, Mystery",Eccentric consulting detective Sherlock Holmes and Doctor John Watson battle to bring down a new nemesis and unravel a deadly plot that could destroy England.,,,,/momkKuWburNTqKBF6ez7rvhYVhE.jpg,/85g84VtSf9tu1A9JqqruXEHspb7.jpg
2025-04-21,2012,2009.0,https://boxd.it/1OE2,3.0,14161.0,"Action, Adventure, Science Fiction","Dr. Adrian Helmsley, part of a worldwide geophysical team investigating the effect on the earth of radiation from unprecedented solar storms, learns that the earth's core is heating up. He warns U.S. President Thomas Wilson that the crust of the earth is becoming unstable and that without proper preparations for saving a fraction of the world's population, the entire race is doomed. Meanwhile, writer Jackson Curtis stumbles on the same information. While the world's leaders race to build ""arks"" to escape the impending cataclysm, Curtis struggles to find a way to save his family. Meanwhile, volcanic eruptions and earthquakes of unprecedented strength wreak havoc around the world.",,,,/zaqam2RNscH5ooYFWInV6hjx6y5.jpg,/x9GeCXTGiPcmQcCsd1yzbNnx3up.jpg
2025-04-21,These Vagabond Shoes,2009.0,https://boxd.it/8Cpe,2.5,280411.0,Drama,A man travels across New York City to get a Nathan's Famous hot dog.,,,,,
2025-04-21,The Incredible Hulk,2008.0,https://boxd.it/28dU,4.0,1724.0,"Science Fiction, Action, Adventure","Scientist Bruce Banner scours the planet for an antidote to the unbridled force of rage within him: the Hulk. But when the military masterminds who dream of exploiting his powers force him back to civilization, he finds himself coming face to face with a new, deadly foe.",,,,/gKzYx79y0AQTL4UAk1cBQJ3nvrm.jpg,/jPu8yiadqgzwFPGKJmGo637ASVP.jpg
2025-04-21,Tropic Thunder,2008.0,https://boxd.it/20WM,4.0,7446.0,"Action, Comedy, Adventure, War","A group of self-absorbed actors set out to make the most expensive war film ever. After ballooning costs force the studio to cancel the movie, the frustrated director refuses to stop shooting, leading his cast into the jungles of Southeast Asia, where they encounter real bad guys.",,,,/zAurB9mNxfYRoVrVjAJJwGV3sPg.jpg,/4pLi4QMm0MZ9TSoF3l8qQmY9HNO.jpg
2025-04-21,Kung Fu Panda,2008.0,https://boxd.it/1Yws,4.0,9502.0,"Animation, Family, Comedy, Action","Chosen by prophecy but doubted by all, Po is an unlikely Dragon Warrior—a clumsy panda thrust into the world of kung fu as a deadly enemy threatens the Valley of Peace. Guided by Master Shifu and the Furious Five, Po must embrace who he is to unlock the power that no scroll can teach.",,,,/wWt4JYXTg5Wr3xBW2phBrMKgp3x.jpg,/qdthf9WrRDSaIkGVQGhhJ9pz1hn.jpg
2025-04-21,Vicky Cristina Barcelona,2008.0,https://boxd.it/23rW,3.5,5038.0,"Drama, Romance","Two girlfriends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.",,,,/ekAIg0GSbbHTH7y1GPgWj0brLTW.jpg,/uU7Ctqx6V27BXWhWgxcnFWaYYHz.jpg
2025-04-21,Cars,2006.0,https://boxd.it/29ho,4.0,920.0,"Animation, Adventure, Comedy, Family","Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",,,,/2Touk3m5gzsqr1VsvxypdyHY5ci.jpg,/sOLgkBKf1gjMRc4yXxM5aciXdfr.jpg
2025-04-21,The 40 Year Old Virgin,2005.0,https://boxd.it/21hK,3.0,6957.0,"Comedy, Romance","Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom.",,,,/mVeoqL37gzhMXQVpONi9DGOQ3tZ.jpg,/3Wej7JW8Ikrzbm6h0lmSdeOYMmu.jpg
2025-04-21,Match Point,2005.0,https://boxd.it/2b6s,3.0,116.0,"Drama, Romance, Thriller","Chris, a former tennis pro, takes a job as an instructor and befriends his wealthy young student, Tom. After being introduced to his family, Chris is soon engaged to Tom's sister, Chloe. Despite the professional and financial advantages that this relationship affords him, Chris becomes obsessed with Tom's fiancee, American actress Nola.",,,,/vHjEVTD8ucuwKSFOZJeyAnTZYli.jpg,/yUJf20GQ5vifhk9QDxUGotAEaLz.jpg
2025-04-21,The Incredibles,2004.0,https://boxd.it/1XLm,5.0,9806.0,"Action, Adventure, Animation, Family","Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, it's time to get back into costume.",,,,/2LqaLgk4Z226KkgPJuiOQ58wvrm.jpg,/lxwzY9vNwjDgxWKt3zZ6zcU6rEJ.jpg
